id,bengali-id,footnote-text,page,chapter
263,২৬৩,"মুসলিম, ৪/২০৮০, নং ২৭০৯।",264,১০৪: সফরে বা অন্য অবস্থায় কোনো ঘরে নামলে পড়ার দো'আ
264,২৬৪,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম যখন কোনো যুদ্ধ অথবা হজ্জ থেকে ফিরতেন, তখন এগুলো বলতেন। বুখারী, ৭/১৬৩, নং ১৭৯৭; মুসলিম, ২/৯৮০, নং ১৩৪৪।",265,১০৫: সফর থেকে ফেরার যিকির
265,২৬৫,"হাদীসটি সংকলন করেছেন, ইবনুস সুন্নী, আমালুল ইয়াওমি ওয়াল-লাইলাহ, নং ৩৭৭; হাকেম এবং তিনি একে সহীহ বলেছেন, ১/৪৯৯। আর শাইখ আলবানী তাঁর সহীহুল জামে' ৪/২০১।",267,১০৬: আনন্দদায়ক অথবা অপছন্দনীয় কিছুর সম্মুখীন হলে যা বলবে
266,২৬৬,"হাদীসটি সংকলন করেছেন, মুসলিম ১/২৮৮, নং ৩৮৪।",267,১০৭: নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের ওপর দুরূদ পাঠের ফযীলত
267,২৬৭,"আবূ দাউদ ২/২১৮, নং ২০৪৪; আহমাদ ২/৩৬৭, নং ৮৮০৪। আর শাইখ আলবানী একে সহীহ আবি দাউদে ২/৩৮৩, সহীহ বলেছেন।",268,১০৭: নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের ওপর দুরূদ পাঠের ফযীলত
268,২৬৮,"তিরমিযী, ৫/৫৫১, নং ৩৫৪৬, ইত্যাদি। আরও দেখুন, সহীহুল জামে' ৩/২৫; সহীহুত তিরমিযী, ৩/১৭৭।",268,১০৭: নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের ওপর দুরূদ পাঠের ফযীলত
269,২৬৯,"নাসাঈ, ৩/৪৩, নং ১২৮২; হাকেম, ২/৪২১। আর শাইখ আলবানী একে সহীহুন নাসাঈ ১/২৭৪, সহীহ বলেছেন।",268,১০৭: নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের ওপর দুরূদ পাঠের ফযীলত
270,২৭০,"আবু দাউদ, নং ২০৪১। আর শাইখ আলবানী সহীহ আবি দাউদে ১/৩৮৩, একে হাসান হাদীস বলেছেন।",269,১০৭: নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের ওপর দুরূদ পাঠের ফযীলত
271,২৭১,"মুসলিম ১/৭৪, নং ৫৪; আহমাদ, নং ১৪৩০; আর শব্দ তাঁরই। মুসলিমের শব্দ হচ্ছে, ""লা তাদখুলুনা...” 'তোমরা প্রবেশ করবে না...'।",270,১০৮: সালামের প্রসার
272,২৭২,"বুখারী, (ফাতহুল বারীসহ) ১/৮২, নং ২৮; আম্মার রাদিয়াল্লাহু আনহু থেকে মাওকূফ ও মু'আল্লাক হিসেবে।",270,১০৮: সালামের প্রসার
273,২৭৩,"বুখারী, (ফাতহুল বারীসহ) ১/৫৫, নং ১২; মুসলিম ১/৬৫, নং ৩৯।",271,১০৮: সালামের প্রসার
274,২৭৪,"বুখারী, (ফাতহুল বারীসহ) ১১/৪২, নং ৬২৫৮; মুসলিম ৪/১৭০৫, নং ২১৬৩।",271,১০৯: কাফির সালাম দিলে কীভাবে জবাব দিবে
275,২৭৫,"বুখারী (ফাতহুল বারীসহ), ৬/৩৫০, নং ৩৩০৩; মুসলিম, ৪/২০৯২, নং ২৭২৯।",272,১১০: মোরগের ডাক ও গাধার স্বর শুনলে পড়ার দো'আ
276,২৭৬,"আবূ দাউদ ৪/৩২৭, নং ৫১০৫; আহমাদ ৩/৩০৬, নং ১৪২৮৩। আর শাইখ আলবানী একে সহীহ আবি দাউদে ৩/৯৬১, সহীহ বলেছেন।",272,১১১: রাতের বেলায় কুকুরের ডাক শুনলে দো'আ
277,২৭৭,"বুখারী (ফাতহুল বারীসহ) ১১/১৭১, নং ৬৩৬১; মুসলিম ৪/২০০৭, নং ৩৯৬, আর তার শব্দ হচ্ছে, “ফাজ'আলহা লাহ্ যাকাতান ও রাহমাতান”। অর্থাৎ 'সেটা তার জন্য পবিত্রতা ও রহমত বানিয়ে দিন'।",273,১১২: যাকে আপনি গালি দিয়েছেন তার জন্য দো'আ
278,২৭৮,"মুসলিম, ৪/২২৯৬, নং ৩০০০।",274,১১৩: কোনো মুসলিম অপর মুসলিমকে প্রশংসা করলে যা বলবে
279,২৭৯,"বুখারী, আল-আদাবুল মুফরাদ, নং ৭৬১। আর শাইখ আলবানী তাঁর সহীহুল আদাবিল মুফরাদ গ্রন্থে নং ৫৮৫, সেটার সনদকে সহীহ বলেছেন। আর দু' ব্রাকেটের মাঝখানের অংশ বাইহাকীর শু'আবুল ঈমান গ্রন্থ থেকে নেওয়া হয়েছে, ৪/২২৮, যা অন্য পদ্ধতিতে এসেছে।",275,১১৪: কোনো মুসলিমের প্রশংসা করা হলে সে যা বলবে
280,২৮০,"বুখারী ৩/৪০৮, নং ১৫৪৯; মুসলিম ২/৮৪১, নং ১১৮৪।",276,১১৫: হজ বা উমরায় মুহরিম ব্যক্তি কীভাবে তালবিয়াহ পড়বে
281,২৮১,"বুখারী, (ফাতহুল বারীসহ) ৩/৪৭৬, নং ১৬১৩। আর 'কোনো কিছু' বলে এখানে বাঁকা লাঠি বোঝানো হয়েছে। দেখুন, বুখারী, (ফাতহুল বারীসহ), ৩/৪৭২।",276,১১৬: হাজরে আসওয়াদের কাছে আসলে তাকবীর বলা
282,২৮২,"আবূ দাউদ ২/১৭৯, নং ১৮৯৪; মুসনাদে আহমাদ ৩/৪১১, নং ১৫৩৯৮; আল-বাগভী ফী শারহিস সুন্নাহ, ৭/১২৮। আর শাইখ আলবানী সহীহ আবি দাউদে ১/৩৫৪ একে সহীহ বলেছেন। আয়াতটি সূরা আল-বাকারাহ্ আয়াত নং ২০১।",277,১১৭: রুকনে ইয়ামানী ও হাজরে আসওয়াদের মাঝে দো'আ
283,২৮৩,"মুসলিম ২/৮৮৮, নং ১২১৮; আর আয়াতটি সূরা আল-বাকারার আয়াত নং ১৫৮।",280,১১৮: সাফা ও মারওয়ায় দাঁড়িয়ে যা পড়বে
284,২৮৪,"তিরমিযী নং ৩৫৮৫; আর শাইখুল আলবানী সহীহুত তিরমিযীতে হাদীসটিকে হাসান বলেছেন, ৩/১৮৪; অনুরূপভাবে সিলসিলা সহীহায় ৪/৬।",281,১১৯: 'আরাফাতের দিনে দো'আ
285,২৮৫,"মুসলিম ২/৮৯১, নং ১২১৮।",282,১২০: মাশ'আরুল হারাম তথা মুযদালিফায় যিকির
286,২৮৬,"বুখারী, (ফাতহুল বারীসহ) ৩/৫৮৩, নং ১৭৫১; সেখানে তার শব্দ দেখুন, আরও দেখুন, বুখারী, (ফাতহুল বারীসহ) ৩/৫৮৩, ৩/৫৮৪, ৩/৫৮১ নং ১৭৫৩; অনুরূপ মুসলিম নং ১২১৮।",282,১২১: জামরাসমূহে প্রত্যেক কংকর নিক্ষেপকালে তাকবীর বলা
287,২৮৭,"বুখারী, (ফাতহুল বারীসহ) ১/২১০, ৩৯০, ৪১৪, নং ১১৫, ৩৫৯৯, ৬২১৮; মুসলিম ৪/১৮৫৭, নং ১৬৭৪।",283,১২২: আশ্চর্যজনক ও আনন্দজনক বিষয়ের পর দো'আ
288,২৮৮,"বুখারী, (ফাতহুল বারীসহ) ৮/৪৪১, নং ৪৭৪১; তিরমিযী নং ২১৮০; আন-নাসাঈ ফিল কুবরা, নং ১১১৮৫। আরও দেখুন, সহীহুত তিরমিযী ২/১০৩, ২/২৩৫, আহমাদ-৫/২১৮, নং ২১৯০০।",283,১২২: আশ্চর্যজনক ও আনন্দজনক বিষয়ের পর দো'আ
289,২৮৯,"হাদীসটি নাসাঈ ব্যতীত অপরাপর সুনান গ্রন্থকারগণ উদ্ধৃত করেছেন। আবূ দাউদ নং ২৭৭৪; তিরমিযী নং ১৫৭৮; ইবন মাজাহ ১৩৯৪। আরও দেখুন, সহীহ ইবন মাজাহ ১/২৩৩; ইরওয়াউল গালীল, ২/২২৬।",284,১২৩: আনন্দদায়ক কোনো সংবাদ আসলে যা করবে
290,২৯০,"মুসলিম ৪/১৭২৮, নং ২২০২।",285,১২৪: শরীরে কোনো ব্যথা অনুভব করলে যা করবে ও বলবে
291,২৯১,"মুসনাদে আহমাদ ৪/৪৪৭, নং ১৫৭০০; ইবন মাজাহ্, নং ৩৫০৮; মালেক ৩/১১৮-১১৯। আর শাইখুল আলবানী, সহীহুল জামে' গ্রন্থে সহীহ বলেছেন, ১/২১২; আরও দেখুন, আরনাউতের এর যাদুল মা'আদ এর তাহকীক ৪/১৭০।",286,১২৫: কোনো কিছুর উপর নিজের চোখ লাগার ভয় থাকলে দো'আ
292,২৯২,"বুখারী, (ফাতহুল বারীসহ) ৬/৩৮১, নং ৩৩৪৬; মুসলিম ৪/২২০৮, নং ২৮৮০।",286,১২৬: ভীত অবস্থায় যা বলবে
293,২৯৩,"মুসলিম ৩/১৫৫৭, নং ১৯৬৭; বায়হাকী ৯/২৮৭, দু ব্রাকেটের মাঝখানের অংশ বাইহাকী থেকে, ৯/২৮৭, ইত্যাদি। তবে সর্বশেষ বাক্যটি ইমাম মুসলিমের বর্ণনা থেকে অর্থ হিসেবে গৃহীত।",287,১২৭: পশু যবেহ বা নাহর করার সময় যা বলবে
294,২৯৪,"আহমাদ ৩/৪১৯, নং ১৫৪৬১, সহীহ সনদে। আর ইবনুস সুন্নী, নং ৬৩৭; আরনাউত তার ত্বাহাভীয়ার তাখরীজে এর সনদকে বিশুদ্ধ বলেছেন, পৃ.১৩৩। আরও দেখুন, মাজমা'উয যাওয়ায়েদ ১০/১২৭।",289,১২৮: দুষ্ট শয়তানদের ষড়যন্ত্র প্রতিহত করতে যা বলবে
295,২৯৫,"বুখারী, ফাতহুল বারীসহ, ১১/১০১, নং ৬৩০৭।",289,১২৯: ক্ষমাপ্রার্থনা ও তাওবা করা
296,২৯৬,"মুসলিম, ৪/২০৭৬, নং ২৭০২।",290,১২৯: ক্ষমাপ্রার্থনা ও তাওবা করা
297,২৯৭,"আবূ দাউদ ২/৮৫, নং ১৫১৭; তিরমিযী ৫/৫৬৯, নং ৩৫৭৭; আল-হাকিম এবং সহীহ বলেছেন, তার সাথে ইমাম যাহাবী ঐকমত্য পোষণ করেছেন, ১/৫১১, আর শাইখুল আলবানীও সহীহ বলেছেন। দেখুন, সহীহুত তিরমিযী ৩/১৮২, জামেউল উসূল লি আহাদীসির রাসূল সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম ৪/৩৮৯-৩৯০, আরনাউত এর সম্পাদনাসহ।",291,১২৯: ক্ষমাপ্রার্থনা ও তাওবা করা
298,২৯৮,"তিরমিযী নং ৩৫৭৯, নাসায়ী, ১/২৭৯ নং ৫৭২; হাকেম ১/৩০৯। আরও দেখুন, সহীহুত তিরমিযী, ৩/১৮৩; জামে'উল উসূল, আরনাউতের তাহকীকসহ ৪/১৪৪।",291,১২৯: ক্ষমাপ্রার্থনা ও তাওবা করা
299,২৯৯,"মুসলিম, ১/৩৫০; নং ৪৮২।",292,১২৯: ক্ষমাপ্রার্থনা ও তাওবা করা
300,৩০০,"মুসলিম, ৪/২০৭৫, নং ২৭০২। ইবনুল আসীর বলেন, » ليغان على قلبي« এর অর্থ হচ্ছে, ঢাকা পড়ে যায়, পর্দাবৃত হয়ে যায়। উদ্দেশ্য ভুলে যাওয়া; কারণ রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম সর্বদা যিকির, নৈকট্য ও সার্বিক তত্ত্বাবধানে থাকতেন। তাই যখন কোনো সময় এ ব্যাপারে সামান্যতম ব্যাঘাত ঘটত অথবা ভুলে যেতেন, তখনি তিনি এটাকে নিজের জন্য গুনাহ মনে করতেন, সাথে সাথে তিনি ইস্তেগফার বা ক্ষমা প্রার্থনার দিকে দ্রুত ধাবিত হতেন। দেখুন, জামে'উল উসূল ৪/৩৮৬।",292,১২৯: ক্ষমাপ্রার্থনা ও তাওবা করা
301,৩০১,"বুখারী ৭/১৬৮, নং ৬৪০৫; মুসলিম ৪/২০৭১, নং ২৬৯১; তাছাড়া এ কিতাবের ১৩৭ পৃষ্ঠায় যে ব্যক্তি সকাল ও সন্ধায় একশতবার পড়বে, তার যে ফযিলত বর্ণিত হয়েছে তা দেখুন।",293,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
302,৩০২,"বুখারী ৭/৬৭ নং ৬৪০৪; মুসলিম, তার শব্দে ৪/২০৭১ নং ২৬৯৩; অনুরূপভাবে একশবার বলার ফযীলত দেখুন, ৯৩ নং দো'আর হাদীস, পৃ. নং ১৩৯।",294,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
303,৩০৩,"বুখারী ৭/১৬৮, নং ৬৪০৪; মুসলিম ৪/২০৭২, নং ২৬৯৪।",295,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
304,৩০৪,"মুসলিম, ৪/২০৭২, নং ২৬৯৫।",295,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
305,৩০৫,"মুসলিম ৪/২০৭৩, নং ২৬৯৮।",296,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
306,৩০৬,"তিরমিযী ৫/১১, নং ৩৪৬৪; হাকেম-১/৫০১ এবং এটাকে সহীহ বলেছেন। আর ইমাম যাহাবী তার সাথে একমত হয়েছেন। দেখুন, সহীহুল জামে' ৫/৫৩১; সহীহুত তিরমিযী ৩/১৬০।",296,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
307,৩০৭,"বুখারী, ফাতহুল বারীসহ ১১/২১৩, নং ৪২০৬; মুসলিম ৪/২০৭৬, নং ২৭০৪।",297,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
308,৩০৮,"মুসলিম ৩/১৬৮৫, নং ২১৩৭।",298,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
309,৩০৯,"মুসলিম ৪/২০৭২, নং ২৬৯৬। আর আবূ দাউদ বর্ধিত বর্ণনা করেন, ১/২২০, নং ৮৩২: এরপর যখন বেদুঈন ফিরে গেল, তখন রাসূলুল্লাহ্ সাল্লাল্লাহু 'আলাইহি ওয়াসাল্লাম বললেন, “লোকটি তার হাত কল্যাণে পূর্ণ করে নিল""।",300,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
310,৩১০,"মুসলিম ৪/২০৭৩; নং ৩৬৯৭। মুসলিমের অপর বর্ণনায় এসেছে, “এগুলো তোমার জন্য দুনিয়া ও আখেরাত সবকিছুর সমন্বয় ঘটাবে।”",301,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
311,৩১১,"তিরমিযী ৫/৪৬২, নং ৩৩৮৩; ইবন মাজাহ ২/১২৪৯, নং ৩৮০০; আল-হাকিম, ১/৫০৩ এবং সহীহ বলেছেন, আর ইমাম যাহাবী তা সমর্থন করেছেন। আরও দেখুন, সহীহুল জামে' ১/৩৬২।",302,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
312,৩১২,"মুসনাদে আহমাদ নং ৫১৩; আহমাদ শাকের এর তারতীব অনুসারে, আর তার সনদ বিশুদ্ধ। দেখুন, মাজমাউয যাওয়ায়িদ, ১/২৯৭; ইবন হাজার বুলুগুল মারাম গ্রন্থে এটাকে আবু সা'ঈদ রাদিয়াল্লাহু 'আনহু এর বর্ণনায় ইমাম নাসাঈ (আস-সুনানুল কুবরা, নং ১০৬১৭) নিয়ে এসেছেন বলে ইঙ্গিত করেছেন এবং বলেছেন যে, হাদীসটিকে ইবন হিব্বান (নং ৮৪০) ও হাকেম (১/৫৪১) সহীহ বলেছেন।",303,"১৩০: তাসবীহ, তাহমীদ, তাহলীল ও তাকবীর -এর ফযীলত"
313,৩১৩,"আবূ দাউদ ২/৮১, নং ১৫০২; তিরমিযী ৫/৫২১, নং ৩৪৮৬। আরও দেখুন, সহীহুল জামে' ৪/২৭১, নং ৪৮৬৫, আর শাইখ",303,১৩১: কীভাবে নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম তাসবীহ পাঠ করতেন?
314,৩১৪,"বুখারী, ফাতহুল বারীসহ, ১০/৮৮; নং ৫৬২৩; মুসলিম, ৩/১৫৯৫, নং ২০১২।",305,১৩২: বিবিধ কল্যাণ ও সামষ্টিক কিছু আদব
